image_name,min_value,max_value,min_angle,max_angle
v_0742_f_0000_rgba.png,"[256, 339]","[256, 339]","[-0.631713, -0.0819041, -0.0102]","[0.631713, -0.0819042, -0.0102]"
v_0837_f_0000_rgba.png,"[528, 478]","[528, 478]","[-0.254948, -0.583755, -0.0102]","[0.254948, -0.583755, -0.0102]"
v_0253_f_0000_rgba.png,"[583, 605]","[583, 605]","[-0.421384, -0.477708, -0.0102]","[0.421384, -0.477708, -0.0102]"
v_0715_f_0000_rgba.png,"[350, 512]","[350, 512]","[-0.628962, -0.100877, -0.0102]","[0.628962, -0.100877, -0.0102]"
v_0387_f_0000_rgba.png,"[387, 422]","[387, 422]","[-0.287986, -0.568184, -0.0102]","[0.287986, -0.568184, -0.0102]"
v_0363_f_0000_rgba.png,"[545, 324]","[545, 324]","[-0.451993, -0.448856, -0.0102]","[0.451993, -0.448856, -0.0102]"
v_0266_f_0000_rgba.png,"[365, 569]","[365, 569]","[-0.341945, -0.537441, -0.0102]","[0.341945, -0.537441, -0.0102]"
v_0086_f_0000_rgba.png,"[616, 710]","[616, 710]","[-0.620296, -0.144921, -0.0102]","[0.620296, -0.144921, -0.0102]"
v_0772_f_0000_rgba.png,"[429, 541]","[429, 541]","[-0.551667, -0.318485, -0.0102]","[0.551667, -0.318485, -0.0102]"
v_0232_f_0000_rgba.png,"[289, 695]","[289, 695]","[-0.522578, -0.364255, -0.0102]","[0.522578, -0.364255, -0.0102]"
v_0401_f_0000_rgba.png,"[396, 411]","[396, 411]","[-0.426444, -0.473196, -0.0102]","[0.426444, -0.473196, -0.0102]"
v_0088_f_0000_rgba.png,"[601, 483]","[601, 483]","[-0.269042, -0.577395, -0.0102]","[0.269042, -0.577396, -0.0102]"
v_0737_f_0000_rgba.png,"[402, 308]","[402, 308]","[-0.574864, -0.274409, -0.0102]","[0.574864, -0.274409, -0.0102]"
v_0846_f_0000_rgba.png,"[557, 370]","[557, 370]","[-0.636203, -0.0318587, -0.0102]","[0.636203, -0.0318587, -0.0102]"
v_0314_f_0000_rgba.png,"[646, 491]","[646, 491]","[-0.59821, -0.218892, -0.0102]","[0.59821, -0.218892, -0.0102]"
v_0985_f_0000_rgba.png,"[517, 582]","[517, 582]","[-0.582018, -0.25889, -0.0102]","[0.582018, -0.25889, -0.0102]"
v_0897_f_0000_rgba.png,"[520, 445]","[520, 445]","[-0.466648, -0.4336, -0.0102]","[0.466648, -0.4336, -0.0102]"
v_0472_f_0000_rgba.png,"[652, 362]","[652, 362]","[-0.584286, -0.25373, -0.0102]","[0.584286, -0.25373, -0.0102]"
v_0693_f_0000_rgba.png,"[596, 375]","[596, 375]","[-0.365598, -0.521639, -0.0102]","[0.365598, -0.521639, -0.0102]"
v_0890_f_0000_rgba.png,"[588, 418]","[588, 418]","[-0.455838, -0.44495, -0.0102]","[0.455838, -0.44495, -0.0102]"
v_0011_f_0000_rgba.png,"[686, 350]","[686, 350]","[-0.474407, -0.425097, -0.0102]","[0.474407, -0.425097, -0.0102]"
v_0467_f_0000_rgba.png,"[712, 477]","[712, 477]","[-0.620477, -0.144143, -0.0102]","[0.620477, -0.144143, -0.0102]"
v_0601_f_0000_rgba.png,"[566, 605]","[566, 605]","[-0.282663, -0.570851, -0.0102]","[0.282663, -0.570851, -0.0102]"
v_0460_f_0000_rgba.png,"[321, 628]","[321, 628]","[-0.583728, -0.255012, -0.0102]","[0.583728, -0.255012, -0.0102]"
v_0317_f_0000_rgba.png,"[457, 647]","[457, 647]","[-0.326607, -0.546898, -0.0102]","[0.326607, -0.546898, -0.0102]"
v_0503_f_0000_rgba.png,"[432, 455]","[432, 455]","[-0.473297, -0.426332, -0.0102]","[0.473297, -0.426332, -0.0102]"
v_0587_f_0000_rgba.png,"[503, 428]","[503, 428]","[-0.439474, -0.46112, -0.0102]","[0.439474, -0.46112, -0.0102]"
v_0686_f_0000_rgba.png,"[533, 534]","[533, 534]","[-0.237494, -0.591072, -0.0102]","[0.237494, -0.591072, -0.0102]"
v_0159_f_0000_rgba.png,"[556, 510]","[556, 510]","[-0.623423, -0.130817, -0.0102]","[0.623423, -0.130817, -0.0102]"
v_0515_f_0000_rgba.png,"[261, 275]","[261, 275]","[-0.618256, -0.153388, -0.0102]","[0.618257, -0.153388, -0.0102]"
v_0697_f_0000_rgba.png,"[592, 646]","[592, 646]","[-0.3637, -0.522964, -0.0102]","[0.3637, -0.522964, -0.0102]"
v_0471_f_0000_rgba.png,"[359, 473]","[359, 473]","[-0.592017, -0.235128, -0.0102]","[0.592017, -0.235128, -0.0102]"
v_0020_f_0000_rgba.png,"[515, 639]","[515, 639]","[-0.401978, -0.494148, -0.0102]","[0.401978, -0.494148, -0.0102]"
v_0044_f_0000_rgba.png,"[452, 587]","[452, 587]","[-0.409549, -0.487892, -0.0102]","[0.409549, -0.487892, -0.0102]"
v_0990_f_0000_rgba.png,"[482, 294]","[482, 294]","[-0.559484, -0.304543, -0.0102]","[0.559484, -0.304543, -0.0102]"
v_0330_f_0000_rgba.png,"[453, 701]","[453, 701]","[-0.605245, -0.198613, -0.0102]","[0.605245, -0.198613, -0.0102]"
v_0289_f_0000_rgba.png,"[591, 331]","[591, 331]","[-0.613163, -0.172626, -0.0102]","[0.613163, -0.172626, -0.0102]"
v_0256_f_0000_rgba.png,"[598, 675]","[598, 675]","[-0.418299, -0.480411, -0.0102]","[0.418299, -0.480411, -0.0102]"
v_0665_f_0000_rgba.png,"[266, 614]","[266, 614]","[-0.561297, -0.301188, -0.0102]","[0.561297, -0.301189, -0.0102]"
v_0702_f_0000_rgba.png,"[359, 387]","[359, 387]","[-0.38571, -0.506948, -0.0102]","[0.38571, -0.506948, -0.0102]"
v_0001_f_0000_rgba.png,"[777, 623]","[777, 623]","[-0.618166, -0.153754, -0.0102]","[0.618166, -0.153754, -0.0102]"
v_0685_f_0000_rgba.png,"[537, 391]","[537, 391]","[-0.342908, -0.536827, -0.0102]","[0.342908, -0.536827, -0.0102]"
v_0833_f_0000_rgba.png,"[699, 309]","[699, 309]","[-0.47753, -0.421586, -0.0102]","[0.47753, -0.421586, -0.0102]"
v_0252_f_0000_rgba.png,"[645, 371]","[645, 371]","[-0.575222, -0.273657, -0.0102]","[0.575222, -0.273657, -0.0102]"
v_0943_f_0000_rgba.png,"[557, 331]","[557, 331]","[-0.633051, -0.0708173, -0.0102]","[0.633051, -0.0708174, -0.0102]"
v_0609_f_0000_rgba.png,"[559, 790]","[559, 790]","[-0.631404, -0.0842504, -0.0102]","[0.631404, -0.0842504, -0.0102]"
v_0801_f_0000_rgba.png,"[418, 557]","[418, 557]","[-0.581844, -0.259281, -0.0102]","[0.581844, -0.259281, -0.0102]"
v_0082_f_0000_rgba.png,"[440, 481]","[440, 481]","[-0.234868, -0.59212, -0.0102]","[0.234868, -0.59212, -0.0102]"
v_0184_f_0000_rgba.png,"[481, 411]","[481, 411]","[-0.525887, -0.359461, -0.0102]","[0.525887, -0.359461, -0.0102]"
v_0851_f_0000_rgba.png,"[704, 420]","[704, 420]","[-0.634625, -0.054959, -0.0102]","[0.634625, -0.0549591, -0.0102]"
v_0738_f_0000_rgba.png,"[682, 397]","[682, 397]","[-0.566643, -0.291005, -0.0102]","[0.566643, -0.291005, -0.0102]"
v_0063_f_0000_rgba.png,"[590, 454]","[590, 454]","[-0.363678, -0.522979, -0.0102]","[0.363678, -0.522979, -0.0102]"
v_0113_f_0000_rgba.png,"[676, 752]","[676, 752]","[-0.558484, -0.306373, -0.0102]","[0.558484, -0.306373, -0.0102]"
v_0863_f_0000_rgba.png,"[379, 696]","[379, 696]","[-0.444845, -0.45594, -0.0102]","[0.444845, -0.45594, -0.0102]"
v_0717_f_0000_rgba.png,"[555, 482]","[555, 482]","[-0.319342, -0.551171, -0.0102]","[0.319342, -0.551171, -0.0102]"
v_0501_f_0000_rgba.png,"[694, 368]","[694, 368]","[-0.582285, -0.25829, -0.0102]","[0.582284, -0.25829, -0.0102]"
v_0626_f_0000_rgba.png,"[348, 566]","[348, 566]","[-0.630151, -0.0931587, -0.0102]","[0.630151, -0.0931588, -0.0102]"
v_0348_f_0000_rgba.png,"[467, 592]","[467, 592]","[-0.41919, -0.479634, -0.0102]","[0.41919, -0.479634, -0.0102]"
v_0173_f_0000_rgba.png,"[408, 738]","[408, 738]","[-0.568133, -0.288087, -0.0102]","[0.568133, -0.288087, -0.0102]"
v_0576_f_0000_rgba.png,"[436, 649]","[436, 649]","[-0.596177, -0.224369, -0.0102]","[0.596177, -0.224369, -0.0102]"
v_0502_f_0000_rgba.png,"[450, 677]","[450, 677]","[-0.53564, -0.34476, -0.0102]","[0.535639, -0.34476, -0.0102]"
v_0100_f_0000_rgba.png,"[502, 539]","[502, 539]","[-0.631751, -0.0816098, -0.0102]","[0.631751, -0.0816099, -0.0102]"
v_0010_f_0000_rgba.png,"[291, 237]","[291, 237]","[-0.632678, -0.0740789, -0.0102]","[0.632678, -0.074079, -0.0102]"
v_0006_f_0000_rgba.png,"[354, 633]","[354, 633]","[-0.531457, -0.351173, -0.0102]","[0.531457, -0.351174, -0.0102]"
v_0380_f_0000_rgba.png,"[710, 601]","[710, 601]","[-0.62451, -0.125523, -0.0102]","[0.62451, -0.125523, -0.0102]"
v_0037_f_0000_rgba.png,"[338, 419]","[338, 419]","[-0.434026, -0.466252, -0.0102]","[0.434026, -0.466252, -0.0102]"
v_0147_f_0000_rgba.png,"[514, 446]","[514, 446]","[-0.579051, -0.265459, -0.0102]","[0.579051, -0.265459, -0.0102]"
v_0478_f_0000_rgba.png,"[511, 576]","[511, 576]","[-0.63262, -0.0745703, -0.0102]","[0.63262, -0.0745704, -0.0102]"
v_0005_f_0000_rgba.png,"[593, 380]","[593, 380]","[-0.359451, -0.525894, -0.0102]","[0.359451, -0.525894, -0.0102]"
v_0868_f_0000_rgba.png,"[269, 486]","[269, 486]","[-0.621368, -0.140253, -0.0102]","[0.621368, -0.140253, -0.0102]"
v_0311_f_0000_rgba.png,"[431, 347]","[431, 347]","[-0.596024, -0.224777, -0.0102]","[0.596024, -0.224777, -0.0102]"
v_0582_f_0000_rgba.png,"[375, 309]","[375, 309]","[-0.497105, -0.398316, -0.0102]","[0.497105, -0.398316, -0.0102]"
v_0212_f_0000_rgba.png,"[280, 371]","[280, 371]","[-0.636313, -0.0295675, -0.0102]","[0.636313, -0.0295676, -0.0102]"
v_0487_f_0000_rgba.png,"[412, 594]","[412, 594]","[-0.287406, -0.568478, -0.0102]","[0.287406, -0.568478, -0.0102]"
v_0859_f_0000_rgba.png,"[655, 667]","[655, 667]","[-0.634011, -0.0616393, -0.0102]","[0.634011, -0.0616392, -0.0102]"
v_0431_f_0000_rgba.png,"[473, 406]","[473, 406]","[-0.618469, -0.152529, -0.0102]","[0.618469, -0.152529, -0.0102]"
v_0015_f_0000_rgba.png,"[607, 286]","[607, 286]","[-0.625088, -0.122615, -0.0102]","[0.625088, -0.122615, -0.0102]"
v_0698_f_0000_rgba.png,"[262, 635]","[262, 635]","[-0.616001, -0.162208, -0.0102]","[0.616001, -0.162208, -0.0102]"
v_0727_f_0000_rgba.png,"[502, 605]","[502, 605]","[-0.263379, -0.580001, -0.0102]","[0.263379, -0.580001, -0.0102]"
v_0157_f_0000_rgba.png,"[598, 569]","[598, 569]","[-0.254525, -0.58394, -0.0102]","[0.254525, -0.58394, -0.0102]"
v_0443_f_0000_rgba.png,"[676, 215]","[676, 215]","[-0.63657, -0.0234117, -0.0102]","[0.63657, -0.0234116, -0.0102]"
v_0336_f_0000_rgba.png,"[395, 509]","[395, 509]","[-0.316692, -0.552698, -0.0102]","[0.316692, -0.552698, -0.0102]"
v_0681_f_0000_rgba.png,"[300, 605]","[300, 605]","[-0.570344, -0.283685, -0.0102]","[0.570344, -0.283685, -0.0102]"
v_0422_f_0000_rgba.png,"[360, 456]","[360, 456]","[-0.542078, -0.334545, -0.0102]","[0.542078, -0.334544, -0.0102]"
v_0745_f_0000_rgba.png,"[573, 589]","[573, 589]","[-0.634691, -0.0541927, -0.0102]","[0.634691, -0.0541929, -0.0102]"
v_0114_f_0000_rgba.png,"[415, 583]","[415, 583]","[-0.25829, -0.582285, -0.0102]","[0.258289, -0.582285, -0.0102]"
v_0280_f_0000_rgba.png,"[416, 531]","[416, 531]","[-0.259432, -0.581777, -0.0102]","[0.259432, -0.581777, -0.0102]"
v_0069_f_0000_rgba.png,"[516, 485]","[516, 485]","[-0.418199, -0.480498, -0.0102]","[0.418199, -0.480498, -0.0102]"
v_0907_f_0000_rgba.png,"[307, 567]","[307, 567]","[-0.502131, -0.391962, -0.0102]","[0.502131, -0.391962, -0.0102]"
v_0459_f_0000_rgba.png,"[555, 510]","[555, 510]","[-0.277784, -0.573241, -0.0102]","[0.277784, -0.573241, -0.0102]"
v_0536_f_0000_rgba.png,"[632, 411]","[632, 411]","[-0.344137, -0.53604, -0.0102]","[0.344137, -0.53604, -0.0102]"
v_0018_f_0000_rgba.png,"[402, 513]","[402, 513]","[-0.606291, -0.195396, -0.0102]","[0.606291, -0.195396, -0.0102]"
v_0917_f_0000_rgba.png,"[704, 438]","[704, 438]","[-0.59606, -0.224682, -0.0102]","[0.59606, -0.224682, -0.0102]"
v_0205_f_0000_rgba.png,"[547, 478]","[547, 478]","[-0.257712, -0.58254, -0.0102]","[0.257712, -0.58254, -0.0102]"
v_0446_f_0000_rgba.png,"[485, 358]","[485, 358]","[-0.593676, -0.230908, -0.0102]","[0.593676, -0.230908, -0.0102]"
v_0153_f_0000_rgba.png,"[715, 366]","[715, 366]","[-0.556879, -0.30928, -0.0102]","[0.556879, -0.30928, -0.0102]"
v_0824_f_0000_rgba.png,"[469, 423]","[469, 423]","[-0.422561, -0.476667, -0.0102]","[0.42256, -0.476667, -0.0102]"
v_0775_f_0000_rgba.png,"[559, 375]","[559, 375]","[-0.636925, -0.00976321, -0.0102]","[0.636925, -0.0097631, -0.0102]"
v_0842_f_0000_rgba.png,"[422, 330]","[422, 330]","[-0.457798, -0.442933, -0.0102]","[0.457798, -0.442933, -0.0102]"
v_0409_f_0000_rgba.png,"[719, 590]","[719, 590]","[-0.482073, -0.416383, -0.0102]","[0.482073, -0.416383, -0.0102]"
v_0408_f_0000_rgba.png,"[622, 627]","[622, 627]","[-0.627195, -0.111332, -0.0102]","[0.627195, -0.111332, -0.0102]"
v_0030_f_0000_rgba.png,"[397, 516]","[397, 516]","[-0.245656, -0.587726, -0.0102]","[0.245656, -0.587726, -0.0102]"
v_0145_f_0000_rgba.png,"[293, 363]","[293, 363]","[-0.551576, -0.318642, -0.0102]","[0.551576, -0.318643, -0.0102]"
v_0798_f_0000_rgba.png,"[500, 622]","[500, 622]","[-0.546305, -0.327596, -0.0102]","[0.546306, -0.327596, -0.0102]"
v_0632_f_0000_rgba.png,"[693, 639]","[693, 639]","[-0.6097, -0.184487, -0.0102]","[0.6097, -0.184487, -0.0102]"
v_0978_f_0000_rgba.png,"[583, 489]","[583, 489]","[-0.259937, -0.581551, -0.0102]","[0.259938, -0.581551, -0.0102]"
v_0228_f_0000_rgba.png,"[387, 288]","[387, 288]","[-0.578399, -0.266879, -0.0102]","[0.578399, -0.266879, -0.0102]"
v_0436_f_0000_rgba.png,"[270, 612]","[270, 612]","[-0.636741, -0.0181618, -0.0102]","[0.636741, -0.0181619, -0.0102]"
v_0215_f_0000_rgba.png,"[535, 543]","[535, 543]","[-0.614881, -0.166406, -0.0102]","[0.614881, -0.166406, -0.0102]"
v_0269_f_0000_rgba.png,"[405, 611]","[405, 611]","[-0.512014, -0.37896, -0.0102]","[0.512014, -0.37896, -0.0102]"
v_0570_f_0000_rgba.png,"[526, 509]","[526, 509]","[-0.442407, -0.458307, -0.0102]","[0.442407, -0.458307, -0.0102]"
v_0615_f_0000_rgba.png,"[586, 457]","[586, 457]","[-0.618842, -0.15101, -0.0102]","[0.618842, -0.15101, -0.0102]"
v_0243_f_0000_rgba.png,"[255, 336]","[255, 336]","[-0.63231, -0.0771534, -0.0102]","[0.63231, -0.0771533, -0.0102]"
v_0255_f_0000_rgba.png,"[785, 392]","[785, 392]","[-0.636092, -0.0339903, -0.0102]","[0.636092, -0.0339902, -0.0102]"
v_0621_f_0000_rgba.png,"[697, 517]","[697, 517]","[-0.508188, -0.384075, -0.0102]","[0.508188, -0.384075, -0.0102]"
v_0796_f_0000_rgba.png,"[306, 437]","[306, 437]","[-0.577244, -0.269366, -0.0102]","[0.577244, -0.269366, -0.0102]"
v_0672_f_0000_rgba.png,"[478, 619]","[478, 619]","[-0.468165, -0.431961, -0.0102]","[0.468165, -0.431961, -0.0102]"
v_0290_f_0000_rgba.png,"[297, 580]","[297, 580]","[-0.545128, -0.329552, -0.0102]","[0.545128, -0.329552, -0.0102]"
v_0784_f_0000_rgba.png,"[545, 534]","[545, 534]","[-0.39928, -0.496331, -0.0102]","[0.39928, -0.496331, -0.0102]"
v_0828_f_0000_rgba.png,"[445, 381]","[445, 381]","[-0.526892, -0.357986, -0.0102]","[0.526892, -0.357986, -0.0102]"
v_0023_f_0000_rgba.png,"[384, 319]","[384, 319]","[-0.607329, -0.192146, -0.0102]","[0.60733, -0.192145, -0.0102]"
v_0301_f_0000_rgba.png,"[491, 550]","[491, 550]","[-0.233122, -0.592809, -0.0102]","[0.233122, -0.592809, -0.0102]"
v_0345_f_0000_rgba.png,"[700, 394]","[700, 394]","[-0.456814, -0.443948, -0.0102]","[0.456814, -0.443948, -0.0102]"
v_0803_f_0000_rgba.png,"[395, 410]","[395, 410]","[-0.41621, -0.482223, -0.0102]","[0.416209, -0.482223, -0.0102]"
v_0916_f_0000_rgba.png,"[452, 387]","[452, 387]","[-0.531081, -0.351742, -0.0102]","[0.531081, -0.351742, -0.0102]"
v_0545_f_0000_rgba.png,"[454, 513]","[454, 513]","[-0.443412, -0.457334, -0.0102]","[0.443412, -0.457334, -0.0102]"
v_0067_f_0000_rgba.png,"[721, 311]","[721, 311]","[-0.636867, -0.0130228, -0.0102]","[0.636867, -0.0130227, -0.0102]"
v_0872_f_0000_rgba.png,"[737, 491]","[737, 491]","[-0.636853, -0.0136812, -0.0102]","[0.636853, -0.0136812, -0.0102]"
v_0816_f_0000_rgba.png,"[554, 388]","[554, 388]","[-0.390946, -0.502922, -0.0102]","[0.390946, -0.502922, -0.0102]"
v_0787_f_0000_rgba.png,"[510, 520]","[510, 520]","[-0.622041, -0.137237, -0.0102]","[0.622041, -0.137237, -0.0102]"
v_0106_f_0000_rgba.png,"[554, 710]","[554, 710]","[-0.544409, -0.330738, -0.0102]","[0.544409, -0.330738, -0.0102]"
v_0230_f_0000_rgba.png,"[704, 575]","[704, 575]","[-0.589801, -0.240632, -0.0102]","[0.589801, -0.240632, -0.0102]"
v_0093_f_0000_rgba.png,"[362, 608]","[362, 608]","[-0.372273, -0.516896, -0.0102]","[0.372273, -0.516896, -0.0102]"
v_0003_f_0000_rgba.png,"[713, 398]","[713, 398]","[-0.613184, -0.172552, -0.0102]","[0.613184, -0.172552, -0.0102]"
v_0192_f_0000_rgba.png,"[673, 680]","[673, 680]","[-0.52531, -0.360303, -0.0102]","[0.52531, -0.360303, -0.0102]"
v_0991_f_0000_rgba.png,"[550, 489]","[550, 489]","[-0.251453, -0.58527, -0.0102]","[0.251453, -0.58527, -0.0102]"
v_0175_f_0000_rgba.png,"[423, 650]","[423, 650]","[-0.368806, -0.519376, -0.0102]","[0.368806, -0.519376, -0.0102]"
v_0403_f_0000_rgba.png,"[771, 551]","[771, 551]","[-0.615539, -0.163953, -0.0102]","[0.615539, -0.163953, -0.0102]"
v_0538_f_0000_rgba.png,"[760, 334]","[760, 334]","[-0.59198, -0.23522, -0.0102]","[0.59198, -0.23522, -0.0102]"
v_0060_f_0000_rgba.png,"[391, 630]","[391, 630]","[-0.494279, -0.401818, -0.0102]","[0.494279, -0.401818, -0.0102]"
v_0558_f_0000_rgba.png,"[526, 599]","[526, 599]","[-0.621668, -0.138916, -0.0102]","[0.621668, -0.138916, -0.0102]"
v_0190_f_0000_rgba.png,"[429, 512]","[429, 512]","[-0.456297, -0.444479, -0.0102]","[0.456297, -0.444479, -0.0102]"
v_0346_f_0000_rgba.png,"[631, 740]","[631, 740]","[-0.561652, -0.300526, -0.0102]","[0.561652, -0.300526, -0.0102]"
v_0065_f_0000_rgba.png,"[668, 592]","[668, 592]","[-0.34422, -0.535987, -0.0102]","[0.34422, -0.535987, -0.0102]"
v_0158_f_0000_rgba.png,"[492, 618]","[492, 618]","[-0.294604, -0.564781, -0.0102]","[0.294604, -0.564781, -0.0102]"
v_0995_f_0000_rgba.png,"[356, 268]","[356, 268]","[-0.568648, -0.287069, -0.0102]","[0.568648, -0.287068, -0.0102]"
v_0682_f_0000_rgba.png,"[588, 382]","[588, 382]","[-0.340144, -0.538583, -0.0102]","[0.340144, -0.538583, -0.0102]"
v_0182_f_0000_rgba.png,"[739, 463]","[739, 463]","[-0.635238, -0.0473494, -0.0102]","[0.635238, -0.0473493, -0.0102]"
v_0854_f_0000_rgba.png,"[720, 647]","[720, 647]","[-0.561217, -0.301338, -0.0102]","[0.561217, -0.301338, -0.0102]"
v_0670_f_0000_rgba.png,"[397, 487]","[397, 487]","[-0.635206, -0.0477804, -0.0102]","[0.635206, -0.0477805, -0.0102]"
v_0969_f_0000_rgba.png,"[447, 719]","[447, 719]","[-0.551739, -0.31836, -0.0102]","[0.551739, -0.31836, -0.0102]"
v_0209_f_0000_rgba.png,"[530, 475]","[530, 475]","[-0.460148, -0.440492, -0.0102]","[0.460148, -0.440491, -0.0102]"
v_0155_f_0000_rgba.png,"[339, 446]","[339, 446]","[-0.567078, -0.290159, -0.0102]","[0.567078, -0.290159, -0.0102]"
v_0549_f_0000_rgba.png,"[440, 510]","[440, 510]","[-0.321855, -0.549707, -0.0102]","[0.321856, -0.549707, -0.0102]"
v_0034_f_0000_rgba.png,"[499, 518]","[499, 518]","[-0.273188, -0.575445, -0.0102]","[0.273188, -0.575445, -0.0102]"
v_0600_f_0000_rgba.png,"[702, 477]","[702, 477]","[-0.438866, -0.461699, -0.0102]","[0.438866, -0.461699, -0.0102]"
v_0418_f_0000_rgba.png,"[501, 536]","[501, 536]","[-0.420377, -0.478594, -0.0102]","[0.420377, -0.478594, -0.0102]"
v_0989_f_0000_rgba.png,"[266, 699]","[266, 699]","[-0.618593, -0.152027, -0.0102]","[0.618593, -0.152027, -0.0102]"
v_0400_f_0000_rgba.png,"[453, 529]","[453, 529]","[-0.275803, -0.574196, -0.0102]","[0.275803, -0.574196, -0.0102]"
v_0547_f_0000_rgba.png,"[623, 684]","[623, 684]","[-0.580846, -0.261509, -0.0102]","[0.580846, -0.261509, -0.0102]"
v_0285_f_0000_rgba.png,"[294, 386]","[294, 386]","[-0.628078, -0.106241, -0.0102]","[0.628078, -0.106241, -0.0102]"
v_0213_f_0000_rgba.png,"[652, 352]","[652, 352]","[-0.461839, -0.438718, -0.0102]","[0.461839, -0.438718, -0.0102]"
v_0664_f_0000_rgba.png,"[602, 311]","[602, 311]","[-0.516178, -0.373268, -0.0102]","[0.516178, -0.373268, -0.0102]"
v_0958_f_0000_rgba.png,"[594, 330]","[594, 330]","[-0.471779, -0.428011, -0.0102]","[0.471779, -0.428011, -0.0102]"
v_0938_f_0000_rgba.png,"[535, 655]","[535, 655]","[-0.545893, -0.328284, -0.0102]","[0.545893, -0.328284, -0.0102]"
v_0741_f_0000_rgba.png,"[346, 513]","[346, 513]","[-0.607947, -0.190183, -0.0102]","[0.607947, -0.190183, -0.0102]"
v_0419_f_0000_rgba.png,"[633, 493]","[633, 493]","[-0.623644, -0.129758, -0.0102]","[0.623644, -0.129759, -0.0102]"
v_0598_f_0000_rgba.png,"[523, 591]","[523, 591]","[-0.466522, -0.433736, -0.0102]","[0.466522, -0.433736, -0.0102]"
v_0870_f_0000_rgba.png,"[476, 586]","[476, 586]","[-0.254536, -0.583935, -0.0102]","[0.254536, -0.583935, -0.0102]"
v_0852_f_0000_rgba.png,"[339, 687]","[339, 687]","[-0.611948, -0.176887, -0.0102]","[0.611948, -0.176887, -0.0102]"
v_0029_f_0000_rgba.png,"[496, 586]","[496, 586]","[-0.59285, -0.23302, -0.0102]","[0.59285, -0.23302, -0.0102]"
v_0326_f_0000_rgba.png,"[485, 466]","[485, 466]","[-0.636974, -0.00574618, -0.0102]","[0.636974, -0.00574607, -0.0102]"
v_0996_f_0000_rgba.png,"[244, 344]","[244, 344]","[-0.60594, -0.196484, -0.0102]","[0.60594, -0.196484, -0.0102]"
v_0845_f_0000_rgba.png,"[405, 645]","[405, 645]","[-0.496536, -0.399025, -0.0102]","[0.496536, -0.399025, -0.0102]"
v_0464_f_0000_rgba.png,"[619, 710]","[619, 710]","[-0.531622, -0.350924, -0.0102]","[0.531622, -0.350924, -0.0102]"
v_0822_f_0000_rgba.png,"[651, 672]","[651, 672]","[-0.422316, -0.476884, -0.0102]","[0.422316, -0.476884, -0.0102]"
v_0482_f_0000_rgba.png,"[686, 463]","[686, 463]","[-0.395347, -0.499469, -0.0102]","[0.395347, -0.49947, -0.0102]"
v_0922_f_0000_rgba.png,"[330, 738]","[330, 738]","[-0.63693, -0.00945464, -0.0102]","[0.63693, -0.00945476, -0.0102]"
v_0929_f_0000_rgba.png,"[496, 452]","[496, 452]","[-0.249692, -0.586023, -0.0102]","[0.249692, -0.586023, -0.0102]"
v_0284_f_0000_rgba.png,"[460, 621]","[460, 621]","[-0.30782, -0.557688, -0.0102]","[0.30782, -0.557688, -0.0102]"
v_0131_f_0000_rgba.png,"[570, 392]","[570, 392]","[-0.423792, -0.475572, -0.0102]","[0.423792, -0.475572, -0.0102]"
v_0179_f_0000_rgba.png,"[421, 367]","[421, 367]","[-0.569778, -0.284819, -0.0102]","[0.569778, -0.284819, -0.0102]"
v_0669_f_0000_rgba.png,"[484, 455]","[484, 455]","[-0.625877, -0.11852, -0.0102]","[0.625877, -0.11852, -0.0102]"
v_0630_f_0000_rgba.png,"[730, 345]","[730, 345]","[-0.512312, -0.378556, -0.0102]","[0.512313, -0.378556, -0.0102]"
v_0087_f_0000_rgba.png,"[462, 584]","[462, 584]","[-0.436176, -0.46424, -0.0102]","[0.436176, -0.464241, -0.0102]"
v_0328_f_0000_rgba.png,"[489, 478]","[489, 478]","[-0.231328, -0.593512, -0.0102]","[0.231328, -0.593512, -0.0102]"
v_0407_f_0000_rgba.png,"[563, 512]","[563, 512]","[-0.265546, -0.579012, -0.0102]","[0.265546, -0.579011, -0.0102]"
v_0094_f_0000_rgba.png,"[712, 236]","[712, 236]","[-0.629875, -0.0950096, -0.0102]","[0.629875, -0.0950096, -0.0102]"
v_0442_f_0000_rgba.png,"[400, 634]","[400, 634]","[-0.299687, -0.5621, -0.0102]","[0.299687, -0.5621, -0.0102]"
v_0841_f_0000_rgba.png,"[272, 671]","[272, 671]","[-0.582171, -0.258546, -0.0102]","[0.582171, -0.258546, -0.0102]"
v_0873_f_0000_rgba.png,"[604, 697]","[604, 697]","[-0.550467, -0.320554, -0.0102]","[0.550467, -0.320554, -0.0102]"
v_0902_f_0000_rgba.png,"[784, 659]","[784, 659]","[-0.63611, -0.0336703, -0.0102]","[0.63611, -0.0336703, -0.0102]"
v_0962_f_0000_rgba.png,"[506, 744]","[506, 744]","[-0.632704, -0.0738541, -0.0102]","[0.632704, -0.0738543, -0.0102]"
v_0265_f_0000_rgba.png,"[574, 346]","[574, 346]","[-0.468049, -0.432087, -0.0102]","[0.468049, -0.432087, -0.0102]"
v_0258_f_0000_rgba.png,"[268, 747]","[268, 747]","[-0.584737, -0.25269, -0.0102]","[0.584737, -0.25269, -0.0102]"
v_0656_f_0000_rgba.png,"[428, 614]","[428, 614]","[-0.272874, -0.575594, -0.0102]","[0.272874, -0.575594, -0.0102]"
