image_name,dial_value,bbox,camera_matrix
v_0603_f_0000_rgba.png,4.43624,"[250.0, 395.0, 107.0, 217.0]","[0.9972609877586365, 0.020568866282701492, 0.07104513794183731, 0.0, -0.017913106828927994, 0.9991240501403809, -0.0378183051943779, 0.0, -0.07176078110933304, 0.03644208237528801, 0.9967558979988098, 0.0, 0.5051087737083435, 0.3091364800930023, 4.686226844787598, 1.0]"
v_0052_f_0000_rgba.png,0.261061,"[545.0, 392.0, 209.0, 36.0]","[0.9670213460922241, 0.025845730677247047, -0.2533806562423706, 0.0, -0.014480588026344776, 0.9988078474998474, 0.04661714285612106, 0.0, 0.25428342819213867, -0.041410669684410095, 0.966242790222168, 0.0, 0.5979260802268982, -0.6545631289482117, 5.145265102386475, 1.0]"
v_0735_f_0000_rgba.png,1.74054,"[516.0, 438.0, 356.0, 133.0]","[0.9956302642822266, -0.005967450328171253, 0.09319228678941727, 0.0, -0.004881635308265686, 0.993265688419342, 0.11575601249933243, 0.0, -0.09325546771287918, -0.11570512503385544, 0.9888962507247925, 0.0, -0.5340625643730164, -0.3333492577075958, 2.833369255065918, 1.0]"
v_0383_f_0000_rgba.png,1.98679,"[422.0, 557.0, 116.0, 214.0]","[0.9826086163520813, 0.030243253335356712, -0.18320919573307037, 0.0, 0.0017937689553946257, 0.9850553870201111, 0.17222854495048523, 0.0, 0.18567995727062225, -0.16956189274787903, 0.9678696990013123, 0.0, 0.8984901309013367, -0.07684788852930069, 4.516912937164307, 1.0]"
v_0340_f_0000_rgba.png,2.98979,"[276.0, 655.0, 130.0, 182.0]","[0.998846173286438, -0.025564061477780342, 0.04065432399511337, 0.0, 0.01983650214970112, 0.9905758500099182, 0.1355213224887848, 0.0, -0.04373566433787346, -0.1345585137605667, 0.9899399876594543, 0.0, 0.406023234128952, 0.385192334651947, 5.152623176574707, 1.0]"
v_0882_f_0000_rgba.png,6.19099,"[395.0, 251.0, 254.0, 52.0]","[0.9995027184486389, 0.031089697033166885, 0.005262366030365229, 0.0, -0.02933092974126339, 0.9779548645019531, -0.20674625039100647, 0.0, -0.011574034579098225, 0.20648910105228424, 0.9783804416656494, 0.0, 0.11315909028053284, 0.08571977913379669, 4.32939338684082, 1.0]"
v_0108_f_0000_rgba.png,-1.66487,"[261.0, 450.0, 313.0, 260.0]","[0.9923115372657776, -0.006960765458643436, 0.12356924265623093, 0.0, 0.0005506720626726747, 0.9986556172370911, 0.05183304101228714, 0.0, -0.12376391142606735, -0.05136647820472717, 0.9909813404083252, 0.0, -0.2655799388885498, -0.08518145978450775, 2.8845367431640625, 1.0]"
v_0548_f_0000_rgba.png,3.33213,"[489.0, 457.0, 63.0, 241.0]","[0.9959831237792969, 0.03259784355759621, -0.08339633792638779, 0.0, -0.03240732103586197, 0.9994681477546692, 0.003637540852651, 0.0, 0.08347056061029434, -0.0009202774963341653, 0.9965097904205322, 0.0, 0.34510180354118347, 0.4023398756980896, 4.459298610687256, 1.0]"
v_0889_f_0000_rgba.png,8.07087,"[305.0, 424.0, 215.0, 44.0]","[0.9987488389015198, -0.04134224355220795, 0.028134619817137718, 0.0, 0.03826555982232094, 0.9940203428268433, 0.10227078944444656, 0.0, -0.03219448775053024, -0.10106624662876129, 0.9943586587905884, 0.0, 0.4030701220035553, -0.7843912243843079, 5.003150939941406, 1.0]"
v_0406_f_0000_rgba.png,3.95375,"[436.0, 405.0, 75.0, 185.0]","[0.9916975498199463, -0.007009496912360191, -0.1284012496471405, 0.0, 0.020245293155312538, 0.994571328163147, 0.10206881165504456, 0.0, 0.1269887536764145, -0.10382091253995895, 0.9864557981491089, 0.0, 0.8131659626960754, -0.47652631998062134, 5.3975090980529785, 1.0]"
v_0611_f_0000_rgba.png,2.7015,"[511.0, 393.0, 171.0, 262.0]","[0.989481508731842, 0.003400108776986599, -0.14461950957775116, 0.0, 0.016658999025821686, 0.9903942346572876, 0.1372651606798172, 0.0, 0.14369703829288483, -0.138230562210083, 0.9799201488494873, 0.0, 0.3470582962036133, -0.32775408029556274, 3.6196908950805664, 1.0]"
v_0791_f_0000_rgba.png,4.64444,"[294.0, 382.0, 252.0, 74.0]","[0.9810609221458435, 0.036598313599824905, 0.19021038711071014, 0.0, -0.01694788597524166, 0.9944405555725098, -0.10392669588327408, 0.0, -0.19295646250247955, 0.09873475879430771, 0.9762270450592041, 0.0, -0.33652159571647644, 0.13530194759368896, 4.206559658050537, 1.0]"
v_0107_f_0000_rgba.png,-0.268469,"[433.0, 529.0, 224.0, 37.0]","[0.9889682531356812, -0.018200505524873734, 0.14700518548488617, 0.0, 0.002928854199126363, 0.9946313500404358, 0.10344021767377853, 0.0, -0.1480986326932907, -0.10186853259801865, 0.9837121367454529, 0.0, -1.0122573375701904, -0.3456462025642395, 4.701475143432617, 1.0]"
v_0497_f_0000_rgba.png,3.4012,"[507.0, 428.0, 38.0, 227.0]","[0.9964249730110168, 0.003582979319617152, 0.08440648764371872, 0.0, -0.01891271024942398, 0.9832035303115845, 0.18152987957000732, 0.0, -0.08233834058046341, -0.18247726559638977, 0.9797562956809998, 0.0, -0.447744220495224, -0.5856726765632629, 4.684925556182861, 1.0]"
v_0704_f_0000_rgba.png,4.67748,"[425.0, 595.0, 199.0, 162.0]","[0.9988470673561096, 0.033616308122873306, 0.03426985442638397, 0.0, -0.04142376407980919, 0.9643383622169495, 0.2614108622074127, 0.0, -0.024260064586997032, -0.26252907514572144, 0.9646190404891968, 0.0, -0.05524679273366928, -0.4958071708679199, 4.400474548339844, 1.0]"
v_0283_f_0000_rgba.png,2.14595,"[618.0, 462.0, 183.0, 146.0]","[0.9965636134147644, -0.03188300505280495, -0.07644915580749512, 0.0, 0.026717232540249825, 0.9973501563072205, -0.06766717880964279, 0.0, 0.0784040093421936, 0.0653921365737915, 0.9947746992111206, 0.0, -0.514585018157959, 0.5324581861495972, 4.857514381408691, 1.0]"
v_0720_f_0000_rgba.png,3.40621,"[287.0, 315.0, 239.0, 152.0]","[0.9682236313819885, -0.049877166748046875, 0.2450617104768753, 0.0, 0.0317966565489769, 0.9965090751647949, 0.07719188928604126, 0.0, -0.2480563372373581, -0.06694686412811279, 0.966429591178894, 0.0, -0.5219348669052124, -0.5934689044952393, 3.8333539962768555, 1.0]"
v_0722_f_0000_rgba.png,1.68649,"[394.0, 301.0, 339.0, 153.0]","[0.9995942711830139, 0.016953561455011368, -0.022886941209435463, 0.0, -0.019584422931075096, 0.9925675392150879, -0.12010880559682846, 0.0, 0.020680563524365425, 0.12050830572843552, 0.992496907711029, 0.0, 0.10551673918962479, 0.07440092414617538, 3.0922317504882812, 1.0]"
v_0857_f_0000_rgba.png,6.78859,"[185.0, 509.0, 237.0, 42.0]","[0.9688954949378967, -0.020901799201965332, 0.24658603966236115, 0.0, 0.0023580279666930437, 0.9971612691879272, 0.07525884360074997, 0.0, -0.24745908379554749, -0.07233650237321854, 0.9661943316459656, 0.0, -0.2232218086719513, -0.27922606468200684, 4.668548107147217, 1.0]"
v_0224_f_0000_rgba.png,2.07988,"[171.0, 722.0, 177.0, 119.0]","[0.9876728057861328, -0.03319528326392174, 0.15297219157218933, 0.0, -0.020122364163398743, 0.9422216415405273, 0.33438512682914734, 0.0, -0.1552337259054184, -0.3333412706851959, 0.9299387335777283, 0.0, 0.08023520559072495, -0.6130514144897461, 5.401692867279053, 1.0]"
v_0950_f_0000_rgba.png,4.87968,"[336.0, 342.0, 243.0, 206.0]","[0.9992141723632812, 0.010302616283297539, -0.038273606449365616, 0.0, -0.01431737095117569, 0.9942469596862793, -0.10615084320306778, 0.0, 0.03695978596806526, 0.10661540180444717, 0.9936131834983826, 0.0, 0.4159795641899109, 0.0977696031332016, 3.5998315811157227, 1.0]"
v_0384_f_0000_rgba.png,1.22803,"[478.0, 332.0, 165.0, 249.0]","[0.9991788268089294, 0.030328446999192238, 0.026867523789405823, 0.0, -0.03168032318353653, 0.9981751441955566, 0.05140804126858711, 0.0, -0.025259368121623993, -0.05221699923276901, 0.99831622838974, 0.0, -0.3176766633987427, -0.23540712893009186, 3.8014020919799805, 1.0]"
v_0572_f_0000_rgba.png,0.875676,"[489.0, 180.0, 176.0, 355.0]","[0.9923974871635437, 0.013607606291770935, -0.12231948226690292, 0.0, -0.010638079605996609, 0.9996334314346313, 0.024897214025259018, 0.0, 0.12261343002319336, -0.02340668812394142, 0.9921784400939941, 0.0, 0.24439029395580292, -0.2716837227344513, 2.8875317573547363, 1.0]"
v_0105_f_0000_rgba.png,-0.466667,"[512.0, 375.0, 268.0, 88.0]","[0.9987720251083374, 0.04886255040764809, 0.008182252757251263, 0.0, -0.04885239899158478, 0.9988049864768982, -0.001436270889826119, 0.0, -0.008242654614150524, 0.0010347843635827303, 0.999965488910675, 0.0, -0.6095647811889648, -0.3450283706188202, 3.939080238342285, 1.0]"
v_0316_f_0000_rgba.png,-0.839039,"[350.0, 407.0, 356.0, 218.0]","[0.9862214922904968, 0.006450481712818146, -0.16530446708202362, 0.0, -0.024468494579195976, 0.9939367771148682, -0.10719604045152664, 0.0, 0.16361071169376373, 0.10976378619670868, 0.9803996086120605, 0.0, 0.2723865509033203, 0.36036059260368347, 2.7090377807617188, 1.0]"
v_0941_f_0000_rgba.png,5.75556,"[394.0, 319.0, 243.0, 151.0]","[0.9975108504295349, 0.02011542208492756, -0.06758291274309158, 0.0, -0.031513456255197525, 0.9845784306526184, -0.17208200693130493, 0.0, 0.06307917833328247, 0.17378345131874084, 0.982761561870575, 0.0, 0.3959404230117798, 0.2509535551071167, 3.9708781242370605, 1.0]"
v_0616_f_0000_rgba.png,2.09189,"[460.0, 369.0, 191.0, 274.0]","[0.9954610466957092, 0.01454172469675541, -0.09405246376991272, 0.0, -0.0008443210390396416, 0.9895680546760559, 0.14406360685825348, 0.0, 0.09516625106334686, -0.14333030581474304, 0.9850887060165405, 0.0, 0.2785983383655548, -0.37238264083862305, 3.385769844055176, 1.0]"
v_0821_f_0000_rgba.png,4.04685,"[602.0, 336.0, 296.0, 48.0]","[0.9997031688690186, 0.02062644436955452, -0.012966525740921497, 0.0, -0.02021089941263199, 0.9993025064468384, 0.031400635838508606, 0.0, 0.013605165295302868, -0.031129248440265656, 0.9994227886199951, 0.0, -0.4710434675216675, -0.5790699124336243, 3.6969642639160156, 1.0]"
v_0097_f_0000_rgba.png,-1.80801,"[288.0, 489.0, 295.0, 292.0]","[0.989048182964325, -0.0028938825707882643, -0.14756479859352112, 0.0, 0.0084020821377635, 0.9992903470993042, 0.03671766072511673, 0.0, 0.14735382795333862, -0.03755538910627365, 0.9883705973625183, 0.0, 0.47540712356567383, 0.07098913192749023, 2.7302169799804688, 1.0]"
v_0396_f_0000_rgba.png,1.29209,"[509.0, 527.0, 163.0, 257.0]","[0.9744863510131836, 0.0017643978353589773, -0.22443988919258118, 0.0, 0.017167551442980766, 0.9964537024497986, 0.08237254619598389, 0.0, 0.2237893044948578, -0.08412399888038635, 0.9710002541542053, 0.0, 0.5445348620414734, 0.25271108746528625, 3.7350592613220215, 1.0]"
v_0304_f_0000_rgba.png,1.01481,"[256.0, 417.0, 230.0, 164.0]","[0.9633402824401855, -0.02939867042005062, 0.26666685938835144, 0.0, 0.04947448521852493, 0.9963974356651306, -0.06887996941804886, 0.0, -0.26368120312690735, 0.07954805344343185, 0.9613242745399475, 0.0, -0.7579663991928101, 0.35873734951019287, 3.9705872535705566, 1.0]"
v_0078_f_0000_rgba.png,-1.8961,"[259.0, 441.0, 265.0, 323.0]","[0.9869385957717896, 0.013200399465858936, -0.16055522859096527, 0.0, -0.02499416470527649, 0.9971159100532532, -0.07165993750095367, 0.0, 0.1591462343931198, 0.07473690062761307, 0.9844220876693726, 0.0, 0.6058341264724731, 0.2876504361629486, 2.6145968437194824, 1.0]"
v_0042_f_0000_rgba.png,-0.95015,"[314.0, 577.0, 247.0, 213.0]","[0.9945535659790039, 0.042231976985931396, 0.09528732299804688, 0.0, -0.055008936673402786, 0.989218533039093, 0.13572297990322113, 0.0, -0.08852813392877579, -0.14022542536258698, 0.9861539602279663, 0.0, -0.251741886138916, -0.10873331129550934, 3.5985665321350098, 1.0]"
v_0746_f_0000_rgba.png,2.79459,"[280.0, 472.0, 310.0, 135.0]","[0.9994993805885315, -0.0315798781812191, 0.0019213649211451411, 0.0, 0.03163802623748779, 0.9974067807197571, -0.06464297324419022, 0.0, 0.00012503461039159447, 0.06467139720916748, 0.9979066252708435, 0.0, 0.3730747401714325, 0.3125423491001129, 3.336071491241455, 1.0]"
v_0748_f_0000_rgba.png,5.01381,"[613.0, 613.0, 210.0, 138.0]","[0.9802640676498413, 0.031110268086194992, -0.19522947072982788, 0.0, 0.03009645827114582, 0.9525447487831116, 0.30290713906288147, 0.0, 0.1953883320093155, -0.3028046786785126, 0.932809054851532, 0.0, 0.3057088553905487, -0.7098861336708069, 4.522738456726074, 1.0]"
v_0142_f_0000_rgba.png,-1.58779,"[328.0, 463.0, 377.0, 231.0]","[0.9981977343559265, 0.028061043471097946, -0.05304637923836708, 0.0, -0.027586475014686584, 0.99957275390625, 0.009657537564635277, 0.0, 0.05329471826553345, -0.008176769129931927, 0.9985453486442566, 0.0, -0.014458897523581982, 0.05909743532538414, 2.613463878631592, 1.0]"
v_0463_f_0000_rgba.png,2.2,"[677.0, 558.0, 63.0, 264.0]","[0.9604369401931763, 0.03038462996482849, -0.2768351435661316, 0.0, 0.013435163535177708, 0.98781818151474, 0.15503132343292236, 0.0, 0.2781733572483063, -0.15261712670326233, 0.9483288526535034, 0.0, 0.5115286111831665, 0.10279044508934021, 4.179957866668701, 1.0]"
v_0637_f_0000_rgba.png,1.2,"[435.0, 450.0, 259.0, 297.0]","[0.9991897344589233, -0.012319011613726616, 0.03831646963953972, 0.0, 0.013773943297564983, 0.9991850256919861, -0.03794218227267265, 0.0, -0.037817832082509995, 0.03843920677900314, 0.9985450506210327, 0.0, -0.1384032815694809, 0.43722134828567505, 2.9406700134277344, 1.0]"
v_0239_f_0000_rgba.png,0.496296,"[186.0, 380.0, 252.0, 98.0]","[0.9663960337638855, -0.0545402429997921, 0.2512051463127136, 0.0, 0.040241505950689316, 0.9972823262214661, 0.06171366199851036, 0.0, -0.253888338804245, -0.049530964344739914, 0.9659644961357117, 0.0, -0.5897718667984009, -0.47562751173973083, 4.191059112548828, 1.0]"
v_0878_f_0000_rgba.png,5.23704,"[308.0, 315.0, 273.0, 75.0]","[0.9945122599601746, 0.02821224369108677, 0.1007441058754921, 0.0, -0.026620548218488693, 0.9994992017745972, -0.017109204083681107, 0.0, -0.10117634385824203, 0.014333450235426426, 0.9947652220726013, 0.0, -0.00333355157636106, -0.45099684596061707, 3.9555740356445312, 1.0]"
v_0437_f_0000_rgba.png,-0.310511,"[373.0, 187.0, 196.0, 389.0]","[0.9826862215995789, 1.8431896023685113e-05, -0.18527762591838837, 0.0, -0.013511507771909237, 0.9973444938659668, -0.07156389951705933, 0.0, 0.18478430807590485, 0.07282823324203491, 0.9800769686698914, 0.0, 0.5339277386665344, 0.06981004774570465, 2.582576274871826, 1.0]"
v_0543_f_0000_rgba.png,0.713514,"[356.0, 340.0, 125.0, 372.0]","[0.9912405610084534, 0.02747729979455471, -0.1291787028312683, 0.0, -0.021285708993673325, 0.9985685348510742, 0.049069300293922424, 0.0, 0.13034208118915558, -0.04588982090353966, 0.9904065132141113, 0.0, 0.593254566192627, 0.07461396604776382, 2.8279128074645996, 1.0]"
v_0353_f_0000_rgba.png,-0.313514,"[230.0, 331.0, 310.0, 269.0]","[0.9907507300376892, -0.03462694585323334, 0.13120189309120178, 0.0, 0.015972193330526352, 0.989930272102356, 0.1406519114971161, 0.0, -0.1347510665655136, -0.13725540041923523, 0.9813272356987, 0.0, -0.2124353051185608, -0.40672367811203003, 2.8109374046325684, 1.0]"
v_0398_f_0000_rgba.png,1.68148,"[565.0, 493.0, 149.0, 244.0]","[0.9601865410804749, -0.007770910393446684, -0.27925148606300354, 0.0, 0.009252717718482018, 0.9999492168426514, 0.003988589625805616, 0.0, 0.2792063355445862, -0.006413625553250313, 0.9602097272872925, 0.0, 0.6528680324554443, 0.45173919200897217, 3.957205295562744, 1.0]"
v_0135_f_0000_rgba.png,-1.5027,"[316.0, 579.0, 329.0, 165.0]","[0.9997044205665588, 0.011359895579516888, 0.021495968103408813, 0.0, -0.016579480841755867, 0.965202271938324, 0.2609783709049225, 0.0, -0.01778327114880085, -0.2612576186656952, 0.9651052951812744, 0.0, -0.14245694875717163, -0.4960487186908722, 3.102428436279297, 1.0]"
v_0309_f_0000_rgba.png,1.01481,"[128.0, 502.0, 206.0, 171.0]","[0.9997345209121704, -0.00727752735838294, 0.02186029776930809, 0.0, 0.003421113593503833, 0.9851750731468201, 0.17151792347431183, 0.0, -0.02278444729745388, -0.1713976114988327, 0.9849384427070618, 0.0, 0.731378972530365, -0.3765403926372528, 4.196695804595947, 1.0]"
v_0273_f_0000_rgba.png,2.06186,"[149.0, 182.0, 195.0, 155.0]","[0.9275112748146057, 0.02460973523557186, 0.3729841113090515, 0.0, 0.058361854404211044, 0.9760586619377136, -0.2095312476158142, 0.0, -0.3692108988761902, 0.21611064672470093, 0.9038692116737366, 0.0, -0.9897962212562561, 0.21121746301651, 4.76486873626709, 1.0]"
v_0629_f_0000_rgba.png,1.14595,"[320.0, 277.0, 256.0, 316.0]","[0.996514618396759, -0.004339570179581642, -0.08330550044775009, 0.0, 0.0033153945114463568, 0.9999172687530518, -0.012428615242242813, 0.0, 0.08335254341363907, 0.012109105475246906, 0.9964465498924255, 0.0, 0.4722649157047272, -0.017029426991939545, 2.8411192893981934, 1.0]"
v_0898_f_0000_rgba.png,6.27507,"[663.0, 493.0, 249.0, 45.0]","[0.9999191761016846, -0.01269705779850483, -0.0006336586084216833, 0.0, 0.01256490871310234, 0.994636058807373, -0.10267050564289093, 0.0, 0.0019338730489835143, 0.10265424847602844, 0.9947152137756348, 0.0, -0.7797776460647583, 0.46232283115386963, 4.314859867095947, 1.0]"
v_0385_f_0000_rgba.png,0.228028,"[385.0, 380.0, 224.0, 272.0]","[0.980472207069397, -0.03181462734937668, -0.19406722486019135, 0.0, 0.04573552682995796, 0.9966583847999573, 0.06767807900905609, 0.0, 0.19126556813716888, -0.07523224502801895, 0.9786509275436401, 0.0, 0.5731444358825684, -0.1146983727812767, 3.1571359634399414, 1.0]"
v_0660_f_0000_rgba.png,3.02182,"[620.0, 303.0, 228.0, 224.0]","[0.9356796145439148, 0.03376348689198494, -0.3512316346168518, 0.0, -0.01265394315123558, 0.9979819655418396, 0.06222478672862053, 0.0, 0.35262376070022583, -0.05377800017595291, 0.9342185854911804, 0.0, 0.7936269640922546, -0.384901225566864, 3.6293630599975586, 1.0]"
v_0619_f_0000_rgba.png,0.482282,"[409.0, 221.0, 255.0, 350.0]","[0.9851506948471069, -0.02218088135123253, -0.1702532172203064, 0.0, 0.0334773026406765, 0.9974030256271362, 0.06376918405294418, 0.0, 0.16839660704135895, -0.06852187216281891, 0.9833347797393799, 0.0, 0.47004613280296326, -0.3007754981517792, 2.6449484825134277, 1.0]"
v_0688_f_0000_rgba.png,5.50931,"[570.0, 501.0, 147.0, 175.0]","[0.9939826726913452, -0.007411635480821133, -0.10928627103567123, 0.0, 0.013081593438982964, 0.9985998272895813, 0.05125638470053673, 0.0, 0.10875336080789566, -0.052377596497535706, 0.9926879405975342, 0.0, 0.12490183860063553, 0.17717595398426056, 4.9748454093933105, 1.0]"
v_0294_f_0000_rgba.png,2.23003,"[128.0, 618.0, 166.0, 162.0]","[0.9999478459358215, 0.006608279421925545, 0.007783971726894379, 0.0, -0.0070604984648525715, 0.9981986880302429, 0.059578124433755875, 0.0, -0.007376241032034159, -0.059629980474710464, 0.9981933236122131, 0.0, 1.0174064636230469, 0.5633429884910583, 4.900828838348389, 1.0]"
v_0166_f_0000_rgba.png,-0.340541,"[343.0, 355.0, 318.0, 76.0]","[0.9901148080825806, 0.02940126322209835, 0.13714317977428436, 0.0, -0.02439090795814991, 0.9989772439002991, -0.03807258978486061, 0.0, -0.1381223052740097, 0.03435118868947029, 0.9898192882537842, 0.0, -0.6071732640266418, -0.21430183947086334, 3.3519229888916016, 1.0]"
v_0041_f_0000_rgba.png,-2.02823,"[422.0, 413.0, 226.0, 359.0]","[0.9699062705039978, 0.03748968243598938, -0.2405749261379242, 0.0, -0.009469144977629185, 0.9931352138519287, 0.11658796668052673, 0.0, 0.24329426884651184, -0.11080136150121689, 0.963603138923645, 0.0, 0.5512418150901794, -0.270447313785553, 2.6507606506347656, 1.0]"
v_0334_f_0000_rgba.png,0.578378,"[289.0, 395.0, 256.0, 209.0]","[0.9754117131233215, -0.034894909709692, 0.2176104336977005, 0.0, 0.045781172811985016, 0.997929036617279, -0.04518556967377663, 0.0, -0.21558302640914917, 0.05403699725866318, 0.9749892354011536, 0.0, -0.6189004182815552, 0.2429763823747635, 3.446195125579834, 1.0]"
v_0507_f_0000_rgba.png,1.9968,"[430.0, 329.0, 46.0, 282.0]","[0.9915985465049744, 0.03220859542489052, -0.12527960538864136, 0.0, -0.03362694010138512, 0.9993919134140015, -0.009222671389579773, 0.0, 0.12490636855363846, 0.013357956893742085, 0.9920786023139954, 0.0, 0.6622058153152466, 0.10463173687458038, 3.825188636779785, 1.0]"
v_0189_f_0000_rgba.png,0.125926,"[317.0, 697.0, 267.0, 45.0]","[0.996207058429718, -0.023909591138362885, -0.08366531878709793, 0.0, 0.042284514755010605, 0.9733672142028809, 0.22531822323799133, 0.0, 0.0760498121380806, -0.22800134122371674, 0.9706862568855286, 0.0, 0.36247125267982483, -0.2605578303337097, 4.0599493980407715, 1.0]"
v_0139_f_0000_rgba.png,-1.63183,"[326.0, 452.0, 356.0, 241.0]","[0.9952606558799744, -0.002248576143756509, 0.09721700847148895, 0.0, -0.009233405813574791, 0.9930304884910583, 0.11749539524316788, 0.0, -0.09680365771055222, -0.11783618479967117, 0.9883034229278564, 0.0, -0.38825708627700806, -0.2564646303653717, 2.679108142852783, 1.0]"
